timestamp_iso_th,indoor_PM1.0,indoor_PM2.5,indoor_PM10,outdoor_PM1.0,outdoor_PM2.5,outdoor_PM10,bme_temp_C,bme_rh_%,bme_pressure_hPa,device_id
2025-09-18T13:28:44+07:00,15,22,22,17,25,25,30.7,67.1,969.9,raspberrypi5
2025-09-18T13:28:45+07:00,15,22,22,17,25,25,30.7,67.0,969.9,raspberrypi5
2025-09-18T13:28:47+07:00,15,22,22,17,26,26,30.7,67.0,969.8,raspberrypi5
2025-09-18T13:28:48+07:00,15,22,22,17,26,26,30.7,67.0,969.8,raspberrypi5
2025-09-18T13:28:49+07:00,14,20,20,17,26,26,30.7,67.0,969.8,raspberrypi5
2025-09-18T13:28:50+07:00,14,20,20,18,27,27,30.7,67.0,969.9,raspberrypi5
2025-09-18T13:28:51+07:00,14,20,20,18,27,27,30.7,67.0,969.8,raspberrypi5
2025-09-18T13:28:52+07:00,15,21,22,18,27,27,30.7,67.0,969.9,raspberrypi5
2025-09-18T13:28:53+07:00,15,21,22,18,27,27,30.7,67.0,969.9,raspberrypi5
2025-09-18T13:28:54+07:00,15,21,22,18,27,27,30.7,67.1,969.8,raspberrypi5
2025-09-18T13:28:55+07:00,15,22,22,18,27,27,30.7,67.1,969.8,raspberrypi5
2025-09-18T13:28:56+07:00,16,23,23,18,27,27,30.7,67.1,969.8,raspberrypi5
2025-09-18T13:28:57+07:00,16,23,23,18,27,27,30.7,67.1,969.9,raspberrypi5
2025-09-18T13:28:58+07:00,15,22,24,18,27,27,30.7,67.1,969.9,raspberrypi5
2025-09-18T13:28:59+07:00,14,21,23,16,25,25,30.7,67.0,969.9,raspberrypi5
2025-09-18T13:29:00+07:00,14,21,23,16,25,25,30.7,67.1,969.8,raspberrypi5
2025-09-18T13:29:01+07:00,14,21,23,16,25,25,30.7,67.1,969.9,raspberrypi5
2025-09-18T13:29:02+07:00,14,21,23,16,23,23,30.7,67.1,969.8,raspberrypi5
2025-09-18T13:29:03+07:00,14,21,23,16,23,23,30.7,67.1,969.9,raspberrypi5
2025-09-18T13:29:04+07:00,14,22,23,16,23,23,30.7,67.1,969.9,raspberrypi5
2025-09-18T13:29:05+07:00,14,22,23,16,24,24,30.7,67.1,969.8,raspberrypi5
2025-09-18T13:29:06+07:00,14,22,23,16,24,24,30.7,67.1,969.9,raspberrypi5
2025-09-18T13:29:07+07:00,14,21,23,16,24,24,30.7,67.1,969.9,raspberrypi5
2025-09-18T13:29:09+07:00,14,21,23,16,24,25,30.7,67.1,969.8,raspberrypi5
2025-09-18T13:29:10+07:00,14,21,23,16,24,25,30.7,67.1,969.8,raspberrypi5
2025-09-18T13:29:11+07:00,15,22,24,16,24,25,30.7,67.1,969.9,raspberrypi5
2025-09-18T13:29:12+07:00,15,22,24,17,25,26,30.7,67.1,969.9,raspberrypi5
2025-09-18T13:29:13+07:00,15,22,24,17,25,26,30.7,67.1,969.9,raspberrypi5
2025-09-18T13:29:14+07:00,15,22,23,17,25,26,30.7,67.1,969.8,raspberrypi5
2025-09-18T13:29:15+07:00,15,22,23,16,24,25,30.7,67.0,969.9,raspberrypi5
2025-09-18T13:29:16+07:00,15,22,23,16,24,25,30.7,67.0,969.9,raspberrypi5
2025-09-18T13:29:17+07:00,15,22,23,16,24,25,30.7,67.0,969.9,raspberrypi5
2025-09-18T13:29:18+07:00,15,22,23,16,24,25,30.7,67.0,969.8,raspberrypi5
2025-09-18T13:29:19+07:00,15,22,23,17,25,26,30.7,66.9,969.9,raspberrypi5
2025-09-18T13:29:20+07:00,15,22,23,17,25,26,30.7,66.9,969.9,raspberrypi5
2025-09-18T13:29:21+07:00,14,21,22,18,26,29,30.7,66.8,969.9,raspberrypi5
2025-09-18T13:29:22+07:00,14,21,22,18,26,29,30.7,66.8,969.8,raspberrypi5
2025-09-18T13:29:23+07:00,14,20,22,18,26,29,30.7,66.7,969.8,raspberrypi5
2025-09-18T13:29:24+07:00,15,21,23,18,26,29,30.7,66.7,969.8,raspberrypi5
2025-09-18T13:29:25+07:00,15,21,23,18,26,29,30.7,66.7,969.9,raspberrypi5
2025-09-18T13:29:26+07:00,15,21,24,18,26,29,30.7,66.6,969.8,raspberrypi5
2025-09-18T13:29:27+07:00,15,21,24,18,27,30,30.7,66.6,969.9,raspberrypi5
2025-09-18T13:29:28+07:00,15,21,24,18,27,30,30.7,66.6,969.8,raspberrypi5
2025-09-18T13:29:29+07:00,16,22,24,18,27,30,30.7,66.6,969.9,raspberrypi5
2025-09-18T13:29:31+07:00,16,22,24,19,28,30,30.7,66.6,969.9,raspberrypi5
2025-09-18T13:29:32+07:00,16,22,24,19,28,30,30.7,66.6,969.9,raspberrypi5
2025-09-18T13:29:33+07:00,16,22,23,19,28,30,30.7,66.6,969.8,raspberrypi5
2025-09-18T13:29:34+07:00,16,22,23,19,29,32,30.7,66.6,969.8,raspberrypi5
2025-09-18T13:29:35+07:00,16,22,23,19,29,32,30.7,66.6,969.8,raspberrypi5
2025-09-18T13:29:36+07:00,16,22,23,19,29,32,30.7,66.6,969.8,raspberrypi5
2025-09-18T13:29:37+07:00,16,22,23,19,28,31,30.7,66.6,969.9,raspberrypi5
2025-09-18T13:29:38+07:00,16,22,23,19,28,31,30.7,66.6,969.9,raspberrypi5
2025-09-18T13:29:39+07:00,17,22,24,19,28,31,30.7,66.6,969.8,raspberrypi5
2025-09-18T13:29:40+07:00,17,22,24,19,28,30,30.7,66.6,969.9,raspberrypi5
2025-09-18T13:29:41+07:00,17,22,24,19,28,30,30.7,66.6,969.8,raspberrypi5
2025-09-18T13:29:42+07:00,17,24,25,19,28,30,30.7,66.6,969.9,raspberrypi5
2025-09-18T13:29:43+07:00,17,24,25,19,28,29,30.7,66.6,969.9,raspberrypi5
2025-09-18T13:29:44+07:00,17,24,25,19,28,29,30.7,66.6,969.8,raspberrypi5
2025-09-18T13:29:45+07:00,17,25,27,19,28,29,30.7,66.5,969.9,raspberrypi5
2025-09-18T13:29:46+07:00,17,25,27,19,28,30,30.7,66.5,969.8,raspberrypi5
2025-09-18T13:29:47+07:00,17,25,27,19,28,30,30.7,66.5,969.9,raspberrypi5
2025-09-18T13:29:48+07:00,17,26,28,19,28,30,30.7,66.5,969.9,raspberrypi5
2025-09-18T13:29:49+07:00,17,26,28,19,28,30,30.7,66.5,969.9,raspberrypi5
2025-09-18T13:29:50+07:00,17,26,28,19,28,30,30.7,66.5,969.8,raspberrypi5
2025-09-18T13:29:51+07:00,17,26,28,19,28,30,30.7,66.4,969.8,raspberrypi5
2025-09-18T13:29:53+07:00,17,26,28,18,25,25,30.7,66.4,969.8,raspberrypi5
2025-09-18T13:29:54+07:00,17,26,28,18,25,25,30.7,66.4,969.8,raspberrypi5
2025-09-18T13:29:55+07:00,16,26,27,18,25,25,30.7,66.4,969.8,raspberrypi5
2025-09-18T13:29:56+07:00,16,26,27,18,26,26,30.7,66.3,969.8,raspberrypi5
2025-09-18T13:29:57+07:00,16,26,27,18,26,26,30.7,66.3,969.8,raspberrypi5
2025-09-18T13:29:58+07:00,15,25,25,18,26,26,30.7,66.3,969.9,raspberrypi5
2025-09-18T13:29:59+07:00,15,25,25,18,25,25,30.7,66.2,969.8,raspberrypi5
2025-09-18T13:30:00+07:00,15,25,25,18,25,25,30.7,66.2,969.8,raspberrypi5
2025-09-18T13:30:01+07:00,16,26,26,18,25,25,30.7,66.3,969.9,raspberrypi5
2025-09-18T13:30:02+07:00,16,26,26,17,26,26,30.7,66.3,969.8,raspberrypi5
2025-09-18T13:30:03+07:00,16,26,26,17,26,26,30.7,66.3,969.8,raspberrypi5
2025-09-18T13:30:04+07:00,15,25,26,17,26,26,30.7,66.3,969.8,raspberrypi5
2025-09-18T13:30:05+07:00,15,25,26,18,26,26,30.7,66.3,969.8,raspberrypi5
2025-09-18T13:30:06+07:00,15,25,26,18,26,26,30.7,66.3,969.8,raspberrypi5
2025-09-18T13:30:07+07:00,16,26,27,18,26,26,30.7,66.3,969.8,raspberrypi5
2025-09-18T13:30:08+07:00,17,27,28,17,26,26,30.7,66.3,969.9,raspberrypi5
2025-09-18T13:30:09+07:00,17,27,28,17,26,26,30.7,66.3,969.9,raspberrypi5
2025-09-18T13:30:10+07:00,17,26,27,17,26,26,30.7,66.3,969.8,raspberrypi5
2025-09-18T13:30:12+07:00,17,26,27,16,26,26,30.7,66.3,969.9,raspberrypi5
2025-09-18T13:30:13+07:00,17,26,27,17,27,27,30.7,66.3,969.8,raspberrypi5
2025-09-18T13:30:14+07:00,16,25,26,17,27,27,30.7,66.3,969.8,raspberrypi5
2025-09-18T13:30:15+07:00,16,25,26,18,28,28,30.7,66.3,969.8,raspberrypi5
2025-09-18T13:30:16+07:00,16,25,26,18,28,28,30.7,66.3,969.8,raspberrypi5
2025-09-18T13:30:17+07:00,16,24,25,18,28,28,30.7,66.4,969.8,raspberrypi5
2025-09-18T13:30:18+07:00,16,24,25,17,27,27,30.7,66.4,969.8,raspberrypi5
2025-09-18T13:30:19+07:00,15,23,24,17,27,27,30.7,66.4,969.8,raspberrypi5
2025-09-18T13:30:20+07:00,14,22,23,17,27,27,30.7,66.4,969.8,raspberrypi5
2025-09-18T13:30:21+07:00,14,22,23,17,26,26,30.7,66.5,969.8,raspberrypi5
2025-09-18T13:30:22+07:00,14,22,23,17,26,26,30.7,66.5,969.8,raspberrypi5
2025-09-18T13:30:23+07:00,16,24,25,17,26,26,30.7,66.5,969.8,raspberrypi5
2025-09-18T13:30:24+07:00,16,24,25,18,28,28,30.7,66.5,969.9,raspberrypi5
2025-09-18T13:30:25+07:00,16,24,25,18,28,28,30.7,66.5,969.8,raspberrypi5
2025-09-18T13:30:26+07:00,16,24,25,18,28,28,30.7,66.5,969.8,raspberrypi5
2025-09-18T13:30:27+07:00,16,24,25,18,28,28,30.7,66.5,969.9,raspberrypi5
2025-09-18T13:30:28+07:00,16,24,25,18,28,28,30.7,66.5,969.9,raspberrypi5
2025-09-18T13:30:29+07:00,15,23,24,18,28,28,30.7,66.5,969.8,raspberrypi5
2025-09-18T13:30:30+07:00,14,22,23,17,28,30,30.7,66.5,969.8,raspberrypi5
2025-09-18T13:30:31+07:00,14,22,23,17,28,30,30.7,66.5,969.8,raspberrypi5
2025-09-18T13:30:32+07:00,15,23,23,17,28,30,30.7,66.5,969.8,raspberrypi5
2025-09-18T13:30:34+07:00,16,23,24,18,27,29,30.7,66.5,969.8,raspberrypi5
2025-09-18T13:30:35+07:00,15,24,25,17,26,28,30.7,66.5,969.8,raspberrypi5
2025-09-18T13:30:36+07:00,14,24,25,16,25,27,30.7,66.5,969.8,raspberrypi5
2025-09-18T13:30:37+07:00,14,24,25,16,25,28,30.7,66.5,969.9,raspberrypi5
2025-09-18T13:30:38+07:00,14,23,25,17,26,29,30.7,66.5,969.8,raspberrypi5
2025-09-18T13:30:39+07:00,15,23,25,18,28,31,30.7,66.6,969.8,raspberrypi5
2025-09-18T13:30:40+07:00,15,23,25,17,27,30,30.7,66.5,969.8,raspberrypi5
2025-09-18T13:30:41+07:00,15,23,24,18,28,31,30.7,66.6,969.9,raspberrypi5
2025-09-18T13:30:42+07:00,15,24,27,19,29,32,30.7,66.6,969.9,raspberrypi5
2025-09-18T13:30:43+07:00,15,24,26,19,28,30,30.7,66.6,969.9,raspberrypi5
2025-09-18T13:30:44+07:00,13,23,25,20,30,33,30.7,66.6,969.8,raspberrypi5
2025-09-18T13:30:45+07:00,13,21,23,20,31,33,30.7,66.6,969.9,raspberrypi5
2025-09-18T13:30:46+07:00,13,21,23,20,32,34,30.7,66.5,969.8,raspberrypi5
2025-09-18T13:30:47+07:00,14,22,24,20,32,34,30.7,66.5,969.8,raspberrypi5
2025-09-18T13:30:48+07:00,14,22,23,20,32,34,30.7,66.5,969.8,raspberrypi5
2025-09-18T13:30:49+07:00,14,22,23,20,31,32,30.7,66.5,969.8,raspberrypi5
2025-09-18T13:30:50+07:00,14,22,23,20,31,32,30.7,66.4,969.8,raspberrypi5
2025-09-18T13:30:51+07:00,14,22,23,20,31,32,30.7,66.4,969.9,raspberrypi5
2025-09-18T13:30:52+07:00,14,22,23,20,30,31,30.7,66.3,969.8,raspberrypi5
2025-09-18T13:30:53+07:00,14,22,23,20,30,31,30.7,66.3,969.8,raspberrypi5
2025-09-18T13:30:54+07:00,14,23,24,20,30,31,30.7,66.2,969.8,raspberrypi5
2025-09-18T13:30:56+07:00,14,23,24,19,29,29,30.7,66.2,969.8,raspberrypi5
2025-09-18T13:30:57+07:00,14,23,24,19,29,29,30.7,66.2,969.8,raspberrypi5
2025-09-18T13:30:58+07:00,14,23,24,19,29,29,30.7,66.2,969.8,raspberrypi5
2025-09-18T13:30:59+07:00,13,22,23,18,28,28,30.7,66.2,969.8,raspberrypi5
2025-09-18T13:31:00+07:00,13,22,23,18,28,28,30.7,66.2,969.9,raspberrypi5
2025-09-18T13:31:01+07:00,12,22,22,18,28,28,30.7,66.2,969.8,raspberrypi5
2025-09-18T13:31:02+07:00,13,23,23,19,30,30,30.7,66.1,969.8,raspberrypi5
2025-09-18T13:31:03+07:00,13,23,23,19,30,30,30.7,66.1,969.8,raspberrypi5
2025-09-18T13:31:04+07:00,13,23,24,19,30,30,30.7,66.1,969.8,raspberrypi5
2025-09-18T13:31:05+07:00,13,23,24,19,29,31,30.7,66.1,969.8,raspberrypi5
2025-09-18T13:31:06+07:00,13,23,24,19,29,31,30.7,66.1,969.8,raspberrypi5
2025-09-18T13:31:07+07:00,13,23,24,19,29,31,30.7,66.0,969.9,raspberrypi5
2025-09-18T13:31:08+07:00,13,23,24,19,28,29,30.7,65.9,969.8,raspberrypi5
2025-09-18T13:31:09+07:00,12,22,23,19,28,29,30.7,65.7,969.8,raspberrypi5
2025-09-18T13:31:10+07:00,11,22,22,19,28,29,30.7,65.7,969.8,raspberrypi5
2025-09-18T13:31:11+07:00,11,22,22,17,26,28,30.7,65.6,969.8,raspberrypi5
2025-09-18T13:31:12+07:00,12,23,23,17,26,28,30.7,65.6,969.9,raspberrypi5
2025-09-18T13:31:13+07:00,13,23,23,17,26,28,30.7,65.5,969.8,raspberrypi5
2025-09-18T13:31:14+07:00,13,23,23,17,26,29,30.7,65.4,969.8,raspberrypi5
2025-09-18T13:31:15+07:00,13,23,23,17,26,29,30.7,65.4,969.8,raspberrypi5
2025-09-18T13:31:16+07:00,13,23,24,17,26,29,30.7,65.3,969.8,raspberrypi5
2025-09-18T13:31:17+07:00,13,23,24,18,25,28,30.7,65.3,969.9,raspberrypi5
2025-09-18T13:31:19+07:00,13,23,24,18,25,28,30.7,65.3,969.8,raspberrypi5
2025-09-18T13:31:20+07:00,13,23,23,18,25,28,30.7,65.4,969.9,raspberrypi5
2025-09-18T13:31:21+07:00,13,23,23,18,25,28,30.7,65.4,969.8,raspberrypi5
2025-09-18T13:31:22+07:00,13,23,23,18,25,28,30.7,65.3,969.8,raspberrypi5
2025-09-18T13:31:23+07:00,13,23,23,18,25,28,30.7,65.3,969.8,raspberrypi5
2025-09-18T13:31:24+07:00,13,23,23,18,26,29,30.7,65.3,969.9,raspberrypi5
2025-09-18T13:31:25+07:00,13,23,23,18,26,29,30.7,65.3,969.8,raspberrypi5
2025-09-18T13:31:26+07:00,13,22,23,18,26,29,30.7,65.3,969.8,raspberrypi5
2025-09-18T13:31:27+07:00,12,21,22,18,26,29,30.7,65.4,969.8,raspberrypi5
2025-09-18T13:31:28+07:00,12,21,22,18,26,29,30.7,65.3,969.8,raspberrypi5
2025-09-18T13:31:29+07:00,11,20,20,18,26,29,30.7,65.4,969.8,raspberrypi5
2025-09-18T13:31:30+07:00,11,20,20,18,26,29,30.7,65.4,969.8,raspberrypi5
2025-09-18T13:31:31+07:00,12,21,21,18,26,29,30.7,65.4,969.8,raspberrypi5
2025-09-18T13:31:32+07:00,12,20,21,18,26,29,30.7,65.4,969.8,raspberrypi5
2025-09-18T13:31:33+07:00,12,20,21,17,25,27,30.7,65.4,969.8,raspberrypi5
2025-09-18T13:31:34+07:00,11,19,20,17,25,27,30.7,65.4,969.9,raspberrypi5
2025-09-18T13:31:35+07:00,12,18,18,17,25,27,30.7,65.4,969.8,raspberrypi5
2025-09-18T13:31:36+07:00,12,18,18,17,25,26,30.7,65.4,969.8,raspberrypi5
2025-09-18T13:31:37+07:00,12,18,18,18,26,27,30.7,65.4,969.8,raspberrypi5
2025-09-18T13:31:38+07:00,12,17,17,18,26,27,30.7,65.4,969.8,raspberrypi5
2025-09-18T13:31:39+07:00,12,17,17,18,27,30,30.7,65.4,969.8,raspberrypi5
2025-09-18T13:31:40+07:00,12,17,17,18,27,30,30.7,65.4,969.8,raspberrypi5
2025-09-18T13:31:42+07:00,13,17,17,18,27,30,30.7,65.4,969.8,raspberrypi5
2025-09-18T13:31:43+07:00,13,17,17,19,27,30,30.7,65.4,969.8,raspberrypi5
2025-09-18T13:31:44+07:00,13,17,17,19,27,30,30.7,65.4,969.8,raspberrypi5
2025-09-18T13:31:45+07:00,13,17,17,19,27,30,30.7,65.4,969.8,raspberrypi5
2025-09-18T13:31:46+07:00,13,17,17,18,27,29,30.7,65.4,969.8,raspberrypi5
2025-09-18T13:31:47+07:00,13,17,17,18,27,29,30.7,65.4,969.8,raspberrypi5
2025-09-18T13:31:48+07:00,13,17,17,17,26,28,30.7,65.4,969.8,raspberrypi5
2025-09-18T13:31:49+07:00,12,16,16,17,27,28,30.7,65.4,969.8,raspberrypi5
2025-09-18T13:31:50+07:00,12,16,16,17,27,28,30.7,65.5,969.8,raspberrypi5
2025-09-18T13:31:51+07:00,13,16,16,18,28,29,30.7,65.5,969.8,raspberrypi5
2025-09-18T13:31:52+07:00,14,17,17,18,28,29,30.7,65.5,969.8,raspberrypi5
2025-09-18T13:31:53+07:00,14,17,17,18,28,29,30.7,65.5,969.8,raspberrypi5
2025-09-18T13:31:54+07:00,14,19,19,18,28,29,30.7,65.5,969.8,raspberrypi5
2025-09-18T13:31:55+07:00,14,19,19,18,28,30,30.7,65.5,969.8,raspberrypi5
2025-09-18T13:31:56+07:00,13,18,18,18,28,30,30.7,65.6,969.8,raspberrypi5
2025-09-18T13:31:57+07:00,13,18,18,18,28,30,30.7,65.6,969.8,raspberrypi5
2025-09-18T13:31:58+07:00,13,18,18,17,27,28,30.7,65.7,969.8,raspberrypi5
2025-09-18T13:31:59+07:00,14,19,19,17,27,28,30.7,65.7,969.8,raspberrypi5
2025-09-18T13:32:00+07:00,14,20,20,17,27,28,30.7,65.8,969.8,raspberrypi5
2025-09-18T13:32:01+07:00,14,20,20,17,27,30,30.7,65.8,969.8,raspberrypi5
2025-09-18T13:32:02+07:00,14,20,20,18,28,31,30.7,65.8,969.8,raspberrypi5
2025-09-18T13:32:04+07:00,15,21,22,18,28,31,30.7,65.9,969.7,raspberrypi5
2025-09-18T13:32:05+07:00,15,21,22,19,28,31,30.7,65.9,969.8,raspberrypi5
2025-09-18T13:32:06+07:00,15,21,22,19,28,31,30.7,65.9,969.8,raspberrypi5
2025-09-18T13:32:07+07:00,15,21,22,19,28,31,30.7,66.0,969.8,raspberrypi5
2025-09-18T13:32:08+07:00,15,21,22,19,27,30,30.7,66.0,969.8,raspberrypi5
2025-09-18T13:32:09+07:00,15,21,22,19,27,30,30.7,66.0,969.7,raspberrypi5
2025-09-18T13:32:10+07:00,16,22,23,18,26,29,30.7,66.0,969.8,raspberrypi5
2025-09-18T13:32:11+07:00,16,22,23,18,26,28,30.7,66.0,969.8,raspberrypi5
2025-09-18T13:32:12+07:00,16,22,23,18,26,28,30.7,66.0,969.8,raspberrypi5
2025-09-18T13:32:13+07:00,16,23,23,19,27,29,30.8,66.0,969.8,raspberrypi5
2025-09-18T13:32:14+07:00,17,24,24,19,28,29,30.7,66.0,969.8,raspberrypi5
2025-09-18T13:32:15+07:00,17,24,24,19,28,29,30.8,66.0,969.8,raspberrypi5
2025-09-18T13:32:16+07:00,17,24,24,19,28,29,30.8,66.1,969.9,raspberrypi5
2025-09-18T13:32:17+07:00,17,24,24,19,27,28,30.8,66.1,969.8,raspberrypi5
2025-09-18T13:32:18+07:00,17,24,24,19,27,28,30.8,66.1,969.8,raspberrypi5
2025-09-18T13:32:19+07:00,17,23,24,19,27,28,30.8,66.1,969.7,raspberrypi5
2025-09-18T13:32:20+07:00,17,23,24,19,26,28,30.8,66.1,969.8,raspberrypi5
2025-09-18T13:32:21+07:00,16,22,23,19,26,28,30.8,66.1,969.8,raspberrypi5
2025-09-18T13:32:22+07:00,16,23,24,19,26,28,30.8,66.1,969.8,raspberrypi5
2025-09-18T13:32:23+07:00,16,23,24,19,26,27,30.8,66.1,969.7,raspberrypi5
2025-09-18T13:32:24+07:00,17,24,25,19,26,27,30.8,66.1,969.8,raspberrypi5
2025-09-18T13:32:25+07:00,17,23,24,19,26,27,30.8,66.1,969.8,raspberrypi5
2025-09-18T13:32:27+07:00,17,23,24,19,25,27,30.8,66.1,969.8,raspberrypi5
2025-09-18T13:32:28+07:00,17,23,24,19,25,27,30.8,66.1,969.8,raspberrypi5
2025-09-18T13:32:29+07:00,17,22,23,19,25,27,30.8,66.1,969.8,raspberrypi5
2025-09-18T13:32:30+07:00,17,22,23,19,25,26,30.8,66.1,969.8,raspberrypi5
2025-09-18T13:32:31+07:00,17,22,23,19,25,26,30.8,66.1,969.8,raspberrypi5
2025-09-18T13:32:32+07:00,18,22,23,19,25,26,30.8,66.1,969.8,raspberrypi5
2025-09-18T13:32:33+07:00,18,22,23,18,24,24,30.8,66.0,969.8,raspberrypi5
2025-09-18T13:32:34+07:00,18,22,23,18,24,24,30.8,66.0,969.8,raspberrypi5
2025-09-18T13:32:35+07:00,17,22,23,18,24,24,30.8,65.9,969.7,raspberrypi5
2025-09-18T13:32:36+07:00,17,22,23,17,24,24,30.8,65.9,969.8,raspberrypi5
2025-09-18T13:32:37+07:00,17,22,23,17,24,24,30.8,65.8,969.8,raspberrypi5
2025-09-18T13:32:38+07:00,17,22,24,17,24,24,30.8,65.8,969.8,raspberrypi5
2025-09-18T13:32:39+07:00,16,21,23,17,24,24,30.8,65.8,969.8,raspberrypi5
2025-09-18T13:32:40+07:00,16,21,23,17,24,24,30.8,65.7,969.8,raspberrypi5
2025-09-18T13:32:41+07:00,16,21,23,17,24,24,30.8,65.7,969.8,raspberrypi5
2025-09-18T13:32:42+07:00,16,21,23,17,23,23,30.8,65.8,969.7,raspberrypi5
2025-09-18T13:32:43+07:00,17,22,24,17,23,23,30.8,65.7,969.7,raspberrypi5
2025-09-18T13:32:44+07:00,17,23,25,17,23,23,30.8,65.7,969.8,raspberrypi5
2025-09-18T13:32:45+07:00,17,23,25,16,22,22,30.8,65.6,969.8,raspberrypi5
2025-09-18T13:32:46+07:00,16,22,24,16,22,22,30.8,65.6,969.9,raspberrypi5
2025-09-18T13:32:47+07:00,16,22,24,16,22,22,30.8,65.5,969.8,raspberrypi5
2025-09-18T13:32:49+07:00,16,22,24,16,23,23,30.8,65.4,969.8,raspberrypi5
2025-09-18T13:32:50+07:00,16,22,24,16,23,23,30.8,65.4,969.8,raspberrypi5
2025-09-18T13:32:51+07:00,15,23,24,16,23,23,30.8,65.3,969.8,raspberrypi5
2025-09-18T13:32:52+07:00,15,23,24,15,22,22,30.8,65.3,969.8,raspberrypi5
2025-09-18T13:32:53+07:00,15,23,24,15,22,22,30.8,65.3,969.8,raspberrypi5
2025-09-18T13:32:54+07:00,16,23,25,15,22,22,30.8,65.2,969.8,raspberrypi5
2025-09-18T13:32:55+07:00,16,23,25,15,23,23,30.8,65.2,969.8,raspberrypi5
2025-09-18T13:32:56+07:00,16,23,25,16,24,24,30.8,65.2,969.8,raspberrypi5
2025-09-18T13:32:57+07:00,15,23,24,16,24,24,30.8,65.1,969.7,raspberrypi5
2025-09-18T13:32:58+07:00,15,23,24,16,25,27,30.8,65.1,969.8,raspberrypi5
2025-09-18T13:32:59+07:00,15,23,24,16,25,27,30.7,65.1,969.7,raspberrypi5
2025-09-18T13:33:00+07:00,15,23,24,16,25,27,30.8,65.0,969.7,raspberrypi5
2025-09-18T13:33:01+07:00,15,23,24,16,25,27,30.8,65.0,969.7,raspberrypi5
2025-09-18T13:33:02+07:00,15,23,24,16,25,27,30.8,65.0,969.7,raspberrypi5
2025-09-18T13:33:03+07:00,14,23,24,16,25,27,30.7,64.9,969.8,raspberrypi5
2025-09-18T13:33:04+07:00,14,23,24,17,26,27,30.7,64.9,969.8,raspberrypi5
2025-09-18T13:33:05+07:00,14,23,24,17,26,27,30.7,64.9,969.7,raspberrypi5
2025-09-18T13:33:06+07:00,15,24,25,17,26,27,30.8,64.8,969.7,raspberrypi5
2025-09-18T13:33:07+07:00,15,24,25,18,26,28,30.7,64.8,969.8,raspberrypi5
2025-09-18T13:33:08+07:00,14,23,24,18,26,28,30.7,64.8,969.7,raspberrypi5
2025-09-18T13:33:09+07:00,14,22,23,18,26,28,30.7,64.8,969.8,raspberrypi5
2025-09-18T13:33:11+07:00,14,22,23,18,28,29,30.7,64.8,969.8,raspberrypi5
2025-09-18T13:33:12+07:00,15,23,24,18,28,29,30.7,64.8,969.8,raspberrypi5
2025-09-18T13:33:13+07:00,14,22,23,18,28,29,30.7,64.8,969.7,raspberrypi5
2025-09-18T13:33:14+07:00,14,22,23,18,27,29,30.7,64.8,969.7,raspberrypi5
2025-09-18T13:33:15+07:00,14,22,23,18,27,29,30.7,64.8,969.7,raspberrypi5
2025-09-18T13:33:16+07:00,14,21,22,18,27,29,30.7,64.8,969.7,raspberrypi5
2025-09-18T13:33:17+07:00,14,21,22,19,27,30,30.7,64.9,969.7,raspberrypi5
2025-09-18T13:33:18+07:00,14,21,22,19,27,30,30.7,64.9,969.7,raspberrypi5
2025-09-18T13:33:19+07:00,12,20,22,19,27,30,30.7,64.9,969.8,raspberrypi5
2025-09-18T13:33:20+07:00,12,20,22,19,27,31,30.7,64.9,969.7,raspberrypi5
2025-09-18T13:33:21+07:00,12,20,22,19,27,31,30.7,64.9,969.7,raspberrypi5
2025-09-18T13:33:22+07:00,14,21,23,19,27,31,30.7,64.9,969.7,raspberrypi5
2025-09-18T13:33:23+07:00,14,21,23,19,27,31,30.7,64.9,969.8,raspberrypi5
2025-09-18T13:33:24+07:00,14,21,23,19,27,31,30.7,64.9,969.7,raspberrypi5
2025-09-18T13:33:25+07:00,14,21,22,19,27,31,30.7,64.9,969.8,raspberrypi5
2025-09-18T13:33:26+07:00,13,20,21,19,27,31,30.7,65.0,969.7,raspberrypi5
2025-09-18T13:33:27+07:00,13,20,21,19,27,31,30.7,65.0,969.6,raspberrypi5
2025-09-18T13:33:28+07:00,14,21,22,19,27,31,30.7,65.0,969.7,raspberrypi5
2025-09-18T13:33:29+07:00,15,22,23,19,27,30,30.7,65.0,969.7,raspberrypi5
2025-09-18T13:33:30+07:00,15,22,23,19,27,30,30.7,65.0,969.8,raspberrypi5
2025-09-18T13:33:31+07:00,14,21,22,18,26,29,30.7,65.0,969.8,raspberrypi5
2025-09-18T13:33:33+07:00,14,21,22,17,26,28,30.7,65.0,969.7,raspberrypi5
2025-09-18T13:33:34+07:00,14,21,22,17,26,29,30.7,65.1,969.7,raspberrypi5
2025-09-18T13:33:35+07:00,15,22,23,17,27,30,30.7,65.1,969.8,raspberrypi5
2025-09-18T13:33:36+07:00,15,22,23,17,27,30,30.7,65.1,969.8,raspberrypi5
2025-09-18T13:33:37+07:00,14,21,22,17,29,32,30.7,65.1,969.8,raspberrypi5
2025-09-18T13:33:38+07:00,13,20,20,17,30,32,30.7,65.1,969.8,raspberrypi5
2025-09-18T13:33:39+07:00,13,20,20,17,30,32,30.7,65.2,969.8,raspberrypi5
2025-09-18T13:33:40+07:00,13,20,20,16,30,32,30.7,65.2,969.6,raspberrypi5
